word,count,relative_use
condemn,5,7.82815631263e-05
huge,1,1.56563126253e-05
imminent,1,1.56563126253e-05
unattended,1,1.56563126253e-05
plant,2,3.13126252505e-05
intended,1,1.56563126253e-05
countryside,1,1.56563126253e-05
scapegoating,1,1.56563126253e-05
plane,1,1.56563126253e-05
ethics,1,1.56563126253e-05
lanka,1,1.56563126253e-05
acquisitions,1,1.56563126253e-05
register,1,1.56563126253e-05
fundamental,9,0.000140906813627
mexican,1,1.56563126253e-05
furthering,2,3.13126252505e-05
trade,27,0.000422720440882
ahepa,1,1.56563126253e-05
attitude,2,3.13126252505e-05
paper,2,3.13126252505e-05
scott,1,1.56563126253e-05
signs,5,7.82815631263e-05
its,102,0.00159694388778
roots,1,1.56563126253e-05
imaginings,1,1.56563126253e-05
rapidly,1,1.56563126253e-05
gerald,2,3.13126252505e-05
deeds,1,1.56563126253e-05
ally,1,1.56563126253e-05
colleague,1,1.56563126253e-05
tyrants,2,3.13126252505e-05
propose,13,0.000203532064128
sucked,1,1.56563126253e-05
coping,1,1.56563126253e-05
always,29,0.000454033066132
truths,4,6.2625250501e-05
eloquence,1,1.56563126253e-05
found,7,0.000109594188377
shocking,1,1.56563126253e-05
status,6,9.39378757515e-05
resolute,4,6.2625250501e-05
reduce,19,0.00029746993988
slowdown,2,3.13126252505e-05
exorbitant,1,1.56563126253e-05
hemispheric,1,1.56563126253e-05
operation,11,0.000172219438878
really,15,0.000234844689379
repressive,2,3.13126252505e-05
inelegant,1,1.56563126253e-05
missed,2,3.13126252505e-05
research,12,0.000187875751503
salute,9,0.000140906813627
belief,1,1.56563126253e-05
risen,2,3.13126252505e-05
loafer,1,1.56563126253e-05
proxy,1,1.56563126253e-05
